,Momentum_Window,Min_Momentum,Top_N,MA_Fast,MA_Slow,Sharpe Ratio,Total Return,CAGR,Max Drawdown,Error,Final Capital
0,24,0.2,5,12,50,1.0720976937910638,7.1995575941765715,0.4315875221209211,-0.3877631664727345,,83765.57364178155
1,24,0.2,5,12,100,1.1028867531882094,7.521345726356419,0.44101528584526273,-0.38776151966958045,,87052.91776657994
2,24,0.2,5,25,50,1.1117885634778746,8.04672336104799,0.4557915140559732,-0.387754334909849,,92420.10476941985
3,24,0.2,5,25,100,1.1940172866095555,9.234159231559806,0.4867306173081656,-0.363989307933559,,103815.33333771734
4,24,0.2,10,12,50,1.1882625865745122,6.2112890815451545,0.4005764592458527,-0.3298084401161031,,73720.63534801955
5,24,0.2,10,12,100,1.0467681995384335,4.389622196487984,0.3327356460667896,-0.34910418171655316,,55402.37729571524
6,24,0.2,10,25,50,1.1714426369777813,5.9572394759062925,0.392037192391677,-0.32976264837995145,,71123.49936777707
7,24,0.2,10,25,100,1.0992745565402124,4.7408742501072965,0.34716122371553415,-0.3157636626323487,,58392.297276773854
8,24,0.2,15,12,50,1.045750115721338,3.667892703768795,0.3004608736604135,-0.30747730901162795,,47762.1035803389
9,24,0.2,15,12,100,0.8901457287756487,2.5335419699352437,0.2401660258176861,-0.3251407176435308,,35998.528456844295
10,24,0.2,15,25,50,0.9474160544218774,2.9617707002779827,0.2645937110507739,-0.3195620959793948,,40537.02913853462
11,24,0.2,15,25,100,0.8713413034103545,2.4142555754097517,0.2329250671946428,-0.32539966624403,,34629.38520803136
12,24,0.25,5,12,50,1.0618636392708114,6.990673548835369,0.42530202218176605,-0.3877664327960158,,81631.64242882824
13,24,0.25,5,12,100,1.0904804137489486,7.265310907142218,0.43353860679754197,-0.3877653396223334,,84437.30061194475
14,24,0.25,5,25,50,1.099623765299148,7.774853804337604,0.4482367873323354,-0.38775793360726357,,89642.72207382707
15,24,0.25,5,25,100,1.1814105705879872,8.926640571474113,0.4790162332209038,-0.3639932730775261,,100695.86338595868
16,24,0.25,10,12,50,1.175874599006587,5.966373213080552,0.3923486484705325,-0.3298084401161031,,71216.87309055729
17,24,0.25,10,12,100,1.0190914081558315,4.058388874311695,0.31839910814772354,-0.34910418171655316,,51997.47936055347
18,24,0.25,10,25,50,1.1471005099635694,5.569916951244909,0.3785065850474574,-0.32979340706628335,,67163.92122859116
19,24,0.25,10,25,100,1.0705628719271933,4.371904853741722,0.33198756626438763,-0.3157636626323487,,54639.38966375521
20,24,0.25,15,12,50,1.000463477478703,3.263026800325045,0.28049649835469803,-0.307681133441112,,43619.49610334715
21,24,0.25,15,12,100,0.8420536314023104,2.2283185773608865,0.22120828151426508,-0.3251407176435308,,32889.01594029029
22,24,0.25,15,25,50,0.8997363232374043,2.613774795938058,0.24492309533847467,-0.3195620959793948,,36976.3182389037
23,24,0.25,15,25,100,0.8190160009411284,2.0964871716847435,0.21255696481470587,-0.32539966624403,,31406.39143486781
24,24,0.3,5,12,50,1.0730191945575018,7.158028955911022,0.4303485542135663,-0.3877625990714381,,83341.32267861417
25,24,0.3,5,12,100,1.0974187043139465,7.359140553671546,0.436300618784071,-0.38776270806161406,,85395.85161617416
26,24,0.3,5,25,50,1.1010098391370684,7.726159974469824,0.4468632320426382,-0.3877574478657806,,89145.27248037745
27,24,0.3,5,25,100,1.1959709126621632,9.19534320150117,0.4857675731735207,-0.36398856359840964,,103421.58344500927
28,24,0.3,10,12,50,1.11608011100898,5.117030249286916,0.3618193409582109,-0.3298084401161031,,62534.08389556075
29,24,0.3,10,12,100,0.9680723228071744,3.5366471364651426,0.29415196176967173,-0.34910418171655316,,46634.258793825706
30,24,0.3,10,25,50,1.0895495190204023,4.803024373299664,0.34963700785592833,-0.3298097325498518,,59324.018064191856
31,24,0.3,10,25,100,1.0234701586666606,3.8526128199659238,0.3090955198987395,-0.3157636626323487,,49357.50166400844
32,24,0.3,15,12,50,0.9178951553834663,2.6483608520457085,0.24694674805988703,-0.31521374130054447,,37330.20443532705
33,24,0.3,15,12,100,0.7981935832745567,1.9479349682093496,0.20243428384744777,-0.31444263287726215,,30032.562721748418
34,24,0.3,15,25,50,0.8585198138331219,2.309281285800287,0.22637716652702267,-0.31128796112040613,,33860.725937692674
35,24,0.3,15,25,100,0.7830655772829278,1.8434518983306374,0.19505800918047056,-0.2926802797729326,,28839.95908712324
36,24,0.35,5,12,50,1.0328905308699474,6.322829421564104,0.4042469812500338,-0.38777165258618107,,74809.03696729658
37,24,0.35,5,12,100,1.0504626852813044,6.395035692571333,0.4065984607982236,-0.38777378534699203,,75546.68648582061
38,24,0.35,5,25,50,1.0524834332827395,6.6713849347920515,0.4154257422991319,-0.38776881947466035,,78369.83304393865
39,24,0.35,5,25,100,1.1412579463853447,7.815166986269981,0.44936916565584584,-0.3504681592258944,,89421.07293827788
40,24,0.35,10,12,50,1.0750620107821398,4.58368238331541,0.3407986988280809,-0.33683190633851734,,57081.69624387822
41,24,0.35,10,12,100,0.952676638924141,3.2960457159516814,0.28218228699956227,-0.32641941691945153,,44161.00738747334
42,24,0.35,10,25,50,1.0471722900843998,4.276954159670387,0.32794322925785657,-0.31195051643836297,,53946.02947603934
43,24,0.35,10,25,100,1.0061826090970298,3.569491244069304,0.295744824181124,-0.28593080691096134,,46477.78012596654
44,24,0.35,15,12,50,0.8766190413047074,2.3187325028763026,0.22697370030800634,-0.28864559108448273,,33957.43124725998
45,24,0.35,15,12,100,0.7780378221876662,1.76880925147636,0.1896494710434511,-0.2796636596119777,,28207.69060588578
46,24,0.35,15,25,50,0.8145344067027235,1.988230245048392,0.2052211732699123,-0.2843767277936097,,30575.716183593766
47,24,0.35,15,25,100,0.7703172529271819,1.7124144569282123,0.18548236215058322,-0.26683496883351876,,27510.900399284725
48,24,0.39999999999999997,5,12,50,1.0505536164093323,6.473173644112232,0.4091217526961086,-0.38168237052330745,,76344.9332520444
49,24,0.39999999999999997,5,12,100,1.0581042890494428,6.332201842617556,0.4045532881044249,-0.37261935277838437,,74904.78435573034
50,24,0.39999999999999997,5,25,50,1.0796404658890548,7.006860638098127,0.4257939466816332,-0.374041099371265,,81797.00754787425
51,24,0.39999999999999997,5,25,100,1.1405877085602807,7.623739644463038,0.44395328297407266,-0.3465823807410689,,87479.23356974853
52,24,0.39999999999999997,10,12,50,1.098111843855991,4.61833412447827,0.34221391789588296,-0.2998941874492386,,57435.9392017675
53,24,0.39999999999999997,10,12,100,0.9950616815572285,3.4762362290263207,0.2911970272813149,-0.2806217136183032,,46013.26760656158
54,24,0.39999999999999997,10,25,50,1.0568053780374607,4.196559696238556,0.3244714333304415,-0.28253599318645295,,53124.16103398435
55,24,0.39999999999999997,10,25,100,1.0087785886823033,3.444429108742477,0.28962789992476035,-0.2780683254333902,,45205.732513368916
56,24,0.39999999999999997,15,12,50,0.8634043723615973,2.158743707818292,0.21667980154575872,-0.2659574887357104,,32320.418169584744
57,24,0.39999999999999997,15,12,100,0.7714892468155647,1.6759226398259326,0.18274746006460596,-0.2615477463560225,,27261.393275556053
58,24,0.39999999999999997,15,25,50,0.7931850276295397,1.8285770687175484,0.19398966767514558,-0.26151774370948627,,28942.137172943578
59,24,0.39999999999999997,15,25,100,0.7242090560479675,1.4691765987429535,0.16664114569718036,-0.26166129867927496,,25027.265030822415
60,24,0.44999999999999996,5,12,50,1.0592742421802372,6.582312425970446,0.41260976617433687,-0.38168237052330745,,77459.88031643376
61,24,0.44999999999999996,5,12,100,1.0514102791989115,6.123490873929961,0.3976539619102166,-0.37261935277838437,,72772.62127050916
62,24,0.44999999999999996,5,25,50,1.0902645885393494,7.1532606343001515,0.4302059612023208,-0.374041099371265,,83292.61014864466
63,24,0.44999999999999996,5,25,100,1.14484339213031,7.505601708044024,0.4405609470912364,-0.309471908169764,,86280.84208768628
64,24,0.44999999999999996,10,12,50,1.0409704093843857,3.9115390731526682,0.31179262993573054,-0.27067091076437466,,50081.84834400733
65,24,0.44999999999999996,10,12,100,0.947266573995826,2.98740043281895,0.26598499025954414,-0.2550173914577651,,40658.616533225446
66,24,0.44999999999999996,10,25,50,0.9861776235742007,3.414249805258386,0.28813044126467036,-0.2616816309947741,,45011.10263134063
67,24,0.44999999999999996,10,25,100,0.9862058819618142,3.0871322266155246,0.27132919002707445,-0.2549944114989595,,41355.76137103047
68,24,0.44999999999999996,15,12,50,0.8210634478796993,1.8369462452113179,0.19459133126910233,-0.2503246344458265,,28734.05328817625
69,24,0.44999999999999996,15,12,100,0.7437740830322898,1.4581980277492355,0.1657550023053096,-0.2524415845831531,,24897.896194354897
70,24,0.44999999999999996,15,25,50,0.7678202417900509,1.6025552588428555,0.1771539286810877,-0.251368072318493,,26360.020609922976
71,24,0.44999999999999996,15,25,100,0.7308514147587706,1.3727704603144362,0.15874516187140286,-0.24866731456067007,,23909.661101876864
72,24,0.49999999999999994,5,12,50,1.022868129825349,5.6383026422225635,0.3809428129853789,-0.34793293142311355,,68027.92897859329
73,24,0.49999999999999994,5,12,100,0.99292641036249,4.9070358134592515,0.3537315853403089,-0.3364428016842147,,60534.06035393895
74,24,0.49999999999999994,5,25,50,1.0337559743039293,5.794797909588238,0.3864405518106404,-0.3398885080910911,,69631.65955666674
75,24,0.49999999999999994,5,25,100,1.0552256965808673,5.613173855364346,0.380050034332994,-0.30411745573408,,66728.17055945567
76,24,0.49999999999999994,10,12,50,0.9526262989799988,2.9571302471371603,0.26434101182770786,-0.2444981261239131,,40057.61326126982
77,24,0.49999999999999994,10,12,100,0.8640865197792783,2.287228723548791,0.2249797569667895,-0.24456769586461508,,33276.270601534976
78,24,0.49999999999999994,10,25,50,0.9117168956076624,2.662529071783212,0.24777114765005503,-0.24453790510025983,,37075.396550768164
79,24,0.49999999999999994,10,25,100,0.8749049773580078,2.2264893920345674,0.22109026469579307,-0.244566341704758,,32408.776740165038
80,24,0.49999999999999994,15,12,50,0.819775623358182,1.6482476958585097,0.18065264053357621,-0.2521989519999444,,26697.68206733515
81,24,0.49999999999999994,15,12,100,0.7102193977579747,1.2232209919559272,0.14595313430478885,-0.2568429771391164,,22412.87599399691
82,24,0.49999999999999994,15,25,50,0.7324105659379834,1.3380612955012712,0.1558371405504444,-0.281269443328345,,23570.611321158565
83,24,0.49999999999999994,15,25,100,0.6783085194880489,1.103570962431024,0.13519397428834745,-0.2453894383756776,,21097.546523119556
84,24,0.5499999999999999,5,12,50,0.9397520285894743,4.38640724387958,0.3326000526848545,-0.33366570690426267,,54713.111064329
85,24,0.5499999999999999,5,12,100,0.9257724280934239,3.973352008929256,0.31459317302344303,-0.32208288584262357,,50517.45040922003
86,24,0.5499999999999999,5,25,50,0.9558428437775462,4.570499718052597,0.34025838944437914,-0.32545308736376477,,56583.053593643
87,24,0.5499999999999999,5,25,100,0.9885924667127353,4.551553533213118,0.3394799938615298,-0.3041468530545253,,55515.535332131185
88,24,0.5499999999999999,10,12,50,0.9033590474379336,2.4980630528942878,0.2380338326294491,-0.214006497451663,,35254.5745997002
89,24,0.5499999999999999,10,12,100,0.8440666170988238,2.0585193882159016,0.2100087361621632,-0.22354936483707288,,30824.71593737321
90,24,0.5499999999999999,10,25,50,0.8786095365867289,2.3184062503860328,0.22695313168083464,-0.23647559632458914,,33443.9370981462
91,24,0.5499999999999999,10,25,100,0.8612270073884788,2.0357577816224737,0.20846847122837175,-0.22863464653997653,,30357.577816224737
92,24,0.5499999999999999,15,12,50,0.8366847047136788,1.559252232136294,0.17379083067012946,-0.205397692165944,,25725.284510264722
93,24,0.5499999999999999,15,12,100,0.7781945956957873,1.301270790678897,0.15271537960475956,-0.19765441537582928,,23132.087209692316
94,24,0.5499999999999999,15,25,50,0.7812946683765174,1.370477936989378,0.15855418058085036,-0.2083586706602208,,23827.74881999577
95,24,0.5499999999999999,15,25,100,0.7042170844789278,1.0737913627116369,0.13243741668735365,-0.19777417831822916,,20737.91362711637
96,24,0.5999999999999999,5,12,50,0.9024000666842862,3.8101359424238406,0.3071344129380347,-0.36604446109797856,,48859.56262430724
97,24,0.5999999999999999,5,12,100,0.8965271877693468,3.5178700517760952,0.2932370147356027,-0.3370237381094093,,45890.83497128862
98,24,0.5999999999999999,5,25,50,0.9194839730727731,3.9713370516360214,0.3145023383279357,-0.34527175712896796,,50496.98322633112
99,24,0.5999999999999999,5,25,100,0.9625641102306741,4.0113635411685715,0.3163010471584389,-0.26680607228633196,,50113.63541168572
100,24,0.5999999999999999,10,12,50,0.808959232506503,1.8195759634067217,0.19334092410554526,-0.2512308979503538,,28416.569295169822
101,24,0.5999999999999999,10,12,100,0.7565633905931264,1.5169098292176504,0.17045638252402173,-0.24011441883664156,,25366.205237911665
102,24,0.5999999999999999,10,25,50,0.792377080280121,1.7176801646816064,0.18587448049171051,-0.27573056217087216,,27389.631534691674
103,24,0.5999999999999999,10,25,100,0.7848224401111572,1.545053422136651,0.17267781346993027,-0.25005582163736184,,25450.53422136651
104,24,0.5999999999999999,15,12,50,0.7502013615611308,1.1757091720077606,0.14173966862578125,-0.22378436180295624,,21869.957465963198
105,24,0.5999999999999999,15,12,100,0.6966630463212855,0.9908497295725108,0.12458297794453266,-0.19686036963270542,,20011.77338729344
106,24,0.5999999999999999,15,25,50,0.6940504631911042,1.0265785311906082,0.12799909558914302,-0.23478686614753674,,20370.91484873084
107,24,0.5999999999999999,15,25,100,0.6160191238572656,0.7969547468681972,0.10510416789142418,-0.20486352785285122,,17969.547468681973
108,24,0.6499999999999999,5,12,50,0.944158121534632,3.9840930735344044,0.3150768680135694,-0.3342824550094605,,50626.55412791088
109,24,0.6499999999999999,5,12,100,0.8918145227578522,3.2791353237088563,0.2813202707681528,-0.3329781839144902,,43465.856855031794
110,24,0.6499999999999999,5,25,50,0.9687363739039203,4.222637031446358,0.32560242286877195,-0.33414245969741607,,53049.594472250115
111,24,0.6499999999999999,5,25,100,0.9486777504276068,3.657972386362857,0.29998918452403744,-0.264876569697082,,46579.72386362857
112,24,0.6499999999999999,10,12,50,0.8441865375419475,1.8144254325239553,0.19296893282853556,-0.23785072321831408,,28364.66063243594
113,24,0.6499999999999999,10,12,100,0.7809374725228668,1.4959961664836088,0.16879224150067906,-0.21565121224917602,,25155.43079735371
114,24,0.6499999999999999,10,25,50,0.8424380285652364,1.7669165062410286,0.1895107596734864,-0.23868087136380514,,27885.850799546482
115,24,0.6499999999999999,10,25,100,0.7872019835826237,1.4525722519071267,0.16529964091782956,-0.21557829051724284,,24525.722519071267
116,24,0.6499999999999999,15,12,50,0.8637959157981605,1.330252652839037,0.1551779826936459,-0.1970288093421195,,23423.409276483882
117,24,0.6499999999999999,15,12,100,0.7608836047674222,1.0379676227113,0.12907753360580543,-0.15620190504021875,,20485.396577418705
118,24,0.6499999999999999,15,25,50,0.8043194852467489,1.1739275116389056,0.14158018743415335,-0.201479452607654,,21852.04843796122
119,24,0.6499999999999999,15,25,100,0.6635993894366066,0.8221209858866987,0.10772806432580717,-0.15759035430599366,,18221.209858866987
120,24,0.7,5,12,50,0.9211402000084996,3.585260889378287,0.29650624293996186,-0.3330659241916008,,46575.36590545377
121,24,0.7,5,12,100,0.8432600712689368,2.781026090625718,0.2545644187226852,-0.3317620163043521,,38406.24948449507
122,24,0.7,5,25,50,0.9082254560274706,3.4456211604670846,0.28968687465868226,-0.33308795753697706,,45156.95774376258
123,24,0.7,5,25,100,0.921292129057363,3.273957486164482,0.281055762708986,-0.2635587653210695,,42739.57486164482
124,24,0.7,10,12,50,0.7914588575142824,1.4397997346081282,0.16426258288433138,-0.23870592677113284,,24589.065563270273
125,24,0.7,10,12,100,0.742342514988033,1.2350842447687962,0.14699353274691584,-0.19996213770167626,,22525.878765569916
126,24,0.7,10,25,50,0.7915989624275155,1.4147194389313509,0.16221302850609276,-0.24454236715789907,,24336.29849145094
127,24,0.7,10,25,100,0.7409725161747496,1.1539061845216314,0.1397805292625982,-0.20000238852009208,,21539.061845216314
128,24,0.7,15,12,50,0.8556883151317002,1.1564772712865898,0.1400124112629919,-0.16990151586679947,,21676.64079654203
129,24,0.7,15,12,100,0.743031848274522,0.8823629996666864,0.11388903157870245,-0.1666129585466041,,18921.278297606263
130,24,0.7,15,25,50,0.7923956652227658,1.0170026176614455,0.12708845080277298,-0.1747559639699928,,20274.658959260436
131,24,0.7,15,25,100,0.6646730865288836,0.7224492703870896,0.0971531834850532,-0.16165856526965372,,17224.492703870896
132,24,0.7499999999999998,5,12,50,0.8187052428222226,2.56211836290789,0.24187052109232532,-0.40880902217662257,,35621.1836290789
133,24,0.7499999999999998,5,12,100,0.7725724161277311,2.174304069257724,0.21769972319284348,-0.3952094741072185,,31743.040692577237
134,24,0.7499999999999998,5,25,50,0.8117432712288758,2.4996385840767785,0.23812889782140556,-0.4077309205444622,,34996.38584076778
135,24,0.7499999999999998,5,25,100,0.8246348243804379,2.4178745017816707,0.2331478082766376,-0.3227121785827904,,34178.745017816706
136,24,0.7499999999999998,10,12,50,0.7516244799019861,1.2377748885903017,0.1472288627573728,-0.25021117785354835,,22377.748885903016
137,24,0.7499999999999998,10,12,100,0.6995477703830951,1.0575468526014982,0.1309198705083725,-0.21170749561049967,,20575.46852601498
138,24,0.7499999999999998,10,25,50,0.7400829265246749,1.183033623972635,0.1423941640192532,-0.25280762389793715,,21830.336239726348
139,24,0.7499999999999998,10,25,100,0.7061136878979298,0.9920959101351029,0.12470298092649501,-0.18803336692285247,,19920.95910135103
140,24,0.7499999999999998,15,12,50,0.775183790244083,0.9102560010389207,0.11668641057042217,-0.17973759780734172,,19102.560010389207
141,24,0.7499999999999998,15,12,100,0.6572791573276406,0.6684011232917281,0.09120482647609918,-0.15074416625223241,,16684.01123291728
142,24,0.7499999999999998,15,25,50,0.7097997204895427,0.7888517075330125,0.10425283683526798,-0.18243828374046525,,17888.517075330124
143,24,0.7499999999999998,15,25,100,0.5836403687380775,0.5506661585740421,0.07767259881189115,-0.14145795241203538,,15506.661585740421
144,24,0.7999999999999998,5,12,50,0.7509102144396834,2.000231792050898,0.20604519457568982,-0.45707317207921294,,30002.31792050898
145,24,0.7999999999999998,5,12,100,0.6972135644960776,1.6588577456501796,0.1814578914757592,-0.4507935027228362,,26588.577456501796
146,24,0.7999999999999998,5,25,50,0.7372106108834988,1.9154225421496212,0.20016254198607197,-0.4617931346301934,,29154.225421496212
147,24,0.7999999999999998,5,25,100,0.7354609422212111,1.7911928501484253,0.1912839345914592,-0.39000328880095847,,27911.928501484254
148,24,0.7999999999999998,10,12,50,0.7222817113043856,1.0914699048681207,0.13407776517725,-0.2565776665135604,,20914.699048681206
149,24,0.7999999999999998,10,12,100,0.6198892107785092,0.8160187260438492,0.10709460105847213,-0.21982129907378603,,18160.18726043849
150,24,0.7999999999999998,10,25,50,0.6915705057438712,0.995929031629799,0.1250717076662482,-0.2601305672437193,,19959.29031629799
151,24,0.7999999999999998,10,25,100,0.6235355857748878,0.7702730408524647,0.10228876195970193,-0.2046661439258877,,17702.730408524647
152,24,0.7999999999999998,15,12,50,0.7512381440025837,0.7988286132184279,0.1053005887915417,-0.18967108265291804,,17988.28613218428
153,24,0.7999999999999998,15,12,100,0.590581863181701,0.5294749186416803,0.07514696256161879,-0.15184507904079272,,15294.749186416802
154,24,0.7999999999999998,15,25,50,0.659304452539324,0.6555290916400237,0.08976464356330527,-0.1930958479488179,,16555.290916400238
155,24,0.7999999999999998,15,25,100,0.5081914589858203,0.415007526679785,0.060979791033605624,-0.14000793125555738,,14150.07526679785
156,24,0.8499999999999999,5,12,50,0.7771034233581775,2.022469570507929,0.2075648315287726,-0.410067741708843,,30224.695705079288
157,24,0.8499999999999999,5,12,100,0.715888935757079,1.6629483458086234,0.18176763625494052,-0.4225985150883322,,26629.483458086233
158,24,0.8499999999999999,5,25,50,0.7711959824299103,1.9828133368667389,0.20484835114448163,-0.4100159845117177,,29828.13336866739
159,24,0.8499999999999999,5,25,100,0.7514525669433236,1.7723112574033946,0.18990591112881505,-0.36377894478129064,,27723.112574033945
160,24,0.8499999999999999,10,12,50,0.8274693400192178,1.2544553460127819,0.14868255935571795,-0.19827170154504584,,22544.55346012782
161,24,0.8499999999999999,10,12,100,0.7163298532032689,0.9337087943881146,0.11901238243953194,-0.17875401519197912,,19337.087943881146
162,24,0.8499999999999999,10,25,50,0.7918714276397232,1.1354998679203465,0.1381137555633951,-0.19834860267126284,,21354.998679203465
163,24,0.8499999999999999,10,25,100,0.7350733431793747,0.8981617336215659,0.1154776694992321,-0.16773830654129268,,18981.61733621566
164,24,0.8499999999999999,15,12,50,0.8895721676362011,0.8925460116898135,0.11491424264756134,-0.15238857479724666,,18925.460116898135
165,24,0.8499999999999999,15,12,100,0.7123061854520615,0.5903213237666308,0.08232288374318686,-0.12137939546455269,,15903.213237666308
166,24,0.8499999999999999,15,25,50,0.8005409861535604,0.7537044052771751,0.10052270454136658,-0.15278390091449723,,17537.04405277175
